EXPE,20110624,37100400,90,27.69,B,,G,
EXPE,20110624,37100400,90,27.7,K,,G,
EXPE,20110624,37100400,90,27.7,Q,,G,
CHRW,20110624,37100403,90,77.01,Q,,G,
GILD,20110624,37100407,300,39.43,Q,,G,
GILD,20110624,37100407,90,39.43,Z,,G,
GILD,20110624,37100407,100,39.43,Z,,G,
GILD,20110624,37100407,100,39.43,Z,,G,
GILD,20110624,37100407,90,39.43,Q,,G,
EBAY,20110624,37100407,90,29.02,K,,G,
EXPD,20110624,37100407,90,48.11,Q,,G,
EBAY,20110624,37100407,90,29.02,Y,,G,
EXPD,20110624,37100407,90,48.11,Q,,G,
EXPD,20110624,37100407,100,48.11,Q,,G,
MCHP,20110624,37100410,90,36.43,Q,,G,
GILD,20110624,37100410,90,39.43,J,,G,
NTAP,20110624,37100410,90,50.35,Z,,G,
NTAP,20110624,37100410,90,50.35,Z,,G,
GILD,20110624,37100410,90,39.43,J,,G,
GILD,20110624,37100410,90,39.43,K,,G,
YHOO,20110624,37100410,90,14.88,Q,,G,
YHOO,20110624,37100410,300,14.88,Q,,G,
EBAY,20110624,37100410,90,29.02,K,,G,
MCHP,20110624,37100410,90,36.43,Q,,G,
YHOO,20110624,37100410,218,14.88,Q,,G,
YHOO,20110624,37100413,318,14.88,Q,,G,
YHOO,20110624,37100413,300,14.88,Q,,G,
YHOO,20110624,37100413,190,14.88,Q,,G,
YHOO,20110624,37100413,3082,14.88,Q,,G,
NTAP,20110624,37100413,90,50.35,Z,,G,
NTAP,20110624,37100413,90,50.35,K,,G,
YHOO,20110624,37100413,2300,14.88,Q,,G,
YHOO,20110624,37100413,1195,14.88,Z,,G,
AMGN,20110624,37100417,90,57.16,Q,,G,
AMGN,20110624,37100417,90,57.16,Q,,G,
YHOO,20110624,37100417,90,14.88,Z,,G,
YHOO,20110624,37100417,100,14.88,Q,,G,
AMGN,20110624,37100417,90,57.16,Z,,G,
YHOO,20110624,37100417,100,14.88,Z,,G,
AMGN,20110624,37100420,90,57.16,Z,,G,
GILD,20110624,37100420,300,39.43,D,Q,G,
GILD,20110624,37100420,289,39.43,D,Q,G,
GILD,20110624,37100423,90,39.43,K,,G,
FSLR,20110624,37100427,90,119.92,D,Q,G,
EBAY,20110624,37100433,90,29.02,D,Q,G,
WTSLA,20110624,37100437,90,4.39,P,,G,
WTSLA,20110624,37100437,90,4.39,P,,G,
URBN,20110624,37100437,90,28.46,P,,G,
SOHU,20110624,37100437,90,68.59,P,,G,
WTSLA,20110624,37100437,90,4.39,P,,G,
URBN,20110624,37100437,90,28.46,P,,G,
CSCO,20110624,37100437,190,15.14,Q,,G,
URBN,20110624,37100437,90,28.47,P,,G,
URBN,20110624,37100437,90,28.46,P,,G,
